,movieid,Cluster,title
5850,6651,134,Ash Wednesday (2002)
5851,6652,44,Joe Kidd (1972)
5852,6653,164,"Keep, The (1983)"
5853,6656,43,Attack of the Puppet People (1958)
5854,6657,54,"Beast from 20,000 Fathoms, The (1953)"
5855,6658,107,10 (1979)
5856,6659,151,Tremors (1990)
5857,6660,151,"Red Shoes, The (1948)"
5858,6662,151,"Pink Panther, The (1963)"
5859,6663,151,"Pink Panther Strikes Again, The (1976)"
5860,6664,132,Commando (1985)
5861,6665,95,Dracula (1979)
5862,6666,71,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)"
5863,6667,44,Waco: The Rules of Engagement (1997)
5864,6668,23,"Road Home, The (Wo de fu qin mu qin) (1999)"
5865,6669,3,Ikiru (1952)
5866,6670,142,Comic Book Villains (2002)
5867,6671,93,"Angel at My Table, An (1990)"
5868,6672,170,War Photographer (2001)
5869,6676,130,Incident at Oglala (1992)
5870,6678,35,"Handmaid's Tale, The (1990)"
5871,6679,141,Revolution OS (2001)
5872,6680,129,Live Nude Girls Unite! (2000)
5873,6681,107,All the Little Animals (1998)
5874,6682,42,Earth (1998)
5875,6683,1,Fire (1996)
5876,6684,160,Death in Venice (Morte a Venezia) (1971)
5877,6685,12,Marci X (2003)
5878,6686,60,"Medallion, The (2003)"
5879,6687,1,My Boss's Daughter (2003)
5880,6689,3,"Battle of Shaker Heights, The (2003)"
5881,6690,84,Don't Tempt Me (Sin noticias de Dios) (2001)
5882,6692,193,Stoked: The Rise and Fall of Gator (2002)
5883,6695,139,Jeepers Creepers 2 (2003)
5884,6696,143,Bollywood/Hollywood (2002)
5885,6699,170,Once Upon a Time in the Midlands (2002)
5886,6700,110,"Other Side of the Bed, The (Otro lado de la cama, El) (2002)"
5887,6701,62,Zero Day (2002)
5888,6702,111,Dickie Roberts: Former Child Star (2003)
5889,6703,24,"Order, The (2003)"
5890,6704,94,Home Room (2002)
5891,6705,62,Party Monster (2003)
5892,6707,98,Cabin Fever (2002)
5893,6708,125,Matchstick Men (2003)
5894,6709,20,Once Upon a Time in Mexico (2003)
5895,6710,44,Dummy (2002)
5896,6711,123,Lost in Translation (2003)
5897,6713,158,Millennium Actress (Sennen joyû) (2001)
5898,6714,135,So Close (Chik Yeung Tin Sai) (2002)
5899,6717,169,Enlightenment Guaranteed (Erleuchtung Garantiert) (2000)
5900,6718,50,Gotcha! (1985)
5901,6720,78,Kuffs (1992)
5902,6721,111,Once Upon a Time in China (Wong Fei Hung) (1991)
5903,6722,22,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992)
5904,6723,129,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993)
5905,6724,82,Paper Moon (1973)
5906,6725,186,Sgt. Pepper's Lonely Hearts Club Band (1978)
5907,6727,180,Targets (1968)
5908,6729,174,"Bostonians, The (1984)"
5909,6730,112,Convoy (1978)
5910,6731,149,Day of the Dead (1985)
5911,6732,24,"Hello, Dolly! (1969)"
5912,6734,81,Memoirs of an Invisible Man (1992)
5913,6735,33,"Rose, The (1979)"
5914,6736,72,See No Evil (1971)
5915,6740,31,Bingo (1991)
5916,6741,151,God told Me To (1976)
5917,6743,128,Jungle Book (1942)
5918,6744,13,Once Bitten (1985)
5919,6745,135,"Shrimp on the Barbie, The (1990)"
5920,6746,176,Squirm (1976)
5921,6747,94,"Adventures of Huckleberry Finn, The (1960)"
5922,6748,60,"Brood, The (1979)"
5923,6749,164,"Prince and the Pauper, The (1937)"
5924,6750,68,Anything Else (2003)
5925,6751,102,Cold Creek Manor (2003)
5926,6752,35,"Fighting Temptations, The (2003)"
5927,6753,23,Secondhand Lions (2003)
5928,6754,82,Underworld (2003)
5929,6755,137,Bubba Ho-tep (2002)
5930,6756,145,Casa de los babys (2003)
5931,6757,110,Demonlover (2002)
5932,6759,142,Close Your Eyes (Hypnotic) (Doctor Sleep) (2002)
5933,6760,68,In This World (2002)
5934,6761,42,Tibet: Cry of the Snow Lion (2002)
5935,6762,188,Yossi & Jagger (2002)
5936,6763,118,Duplex (2003)
5937,6764,116,"Rundown, The (2003)"
5938,6765,42,Under the Tuscan Sun (2003)
5939,6768,188,Luther (2003)
5940,6769,97,Mambo Italiano (2003)
5941,6770,107,My Life Without Me (2003)
5942,6771,30,Dorm Daze (National Lampoon Presents Dorm Daze) (2003)
5943,6772,151,To Be and to Have (Être et avoir) (2002)
5944,6773,3,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)"
5945,6774,75,Videodrome (1983)
5946,6775,159,Life and Debt (2001)
5947,6776,136,Lagaan: Once Upon a Time in India (2001)
5948,6777,57,Judgment at Nuremberg (1961)
5949,6779,160,"Same Time, Next Year (1978)"
5950,6780,58,"Brief History of Time, A (1991)"
5951,6781,24,"Jacob the Liar (Jakob, der Lügner) (1975)"
5952,6782,136,Leningrad Cowboys Go America (1989)
5953,6783,60,"Rules of the Game, The (La règle du jeu) (1939)"
5954,6784,43,"Song Remains the Same, The (1976)"
5955,6785,49,Seven Brides for Seven Brothers (1954)
5956,6786,60,Kiss of the Spider Woman (1985)
5957,6787,75,All the President's Men (1976)
5958,6788,145,Angie (1994)
5959,6789,9,"Apartment, The (Appartement, L') (1996)"
5960,6790,130,Avalon (2001)
5961,6791,68,Babette's Feast (Babettes gæstebud) (1987)
5962,6792,124,"Barber of Siberia, The (Sibirskij tsiryulnik) (1998)"
5963,6793,121,Beethoven (1992)
5964,6794,151,Beethoven's 2nd (1993)
5965,6795,188,Black Moon Rising (1986)
5966,6796,184,Boyz N the Hood (1991)
5967,6797,145,Bugsy (1991)
5968,6798,188,Bugsy Malone (1976)
5969,6800,5,Cobra (1986)
5970,6801,152,"Common Wealth (Comunidad, La) (2000)"
5971,6802,87,Consenting Adults (1992)
5972,6803,68,Phenomena (a.k.a. Creepers) (1985)
5973,6804,102,Crimewave (1985)
5974,6805,151,Crying Freeman (1995)
5975,6806,128,Time and Tide (Seunlau Ngaklau) (2000)
5976,6807,11,Monty Python's The Meaning of Life (1983)
5977,6808,140,Where Eagles Dare (1968)
5978,6809,73,Tightrope (1984)
5979,6810,91,Sleeping with the Enemy (1991)
5980,6811,157,PCU (1994)
5981,6812,11,"Rookie, The (1990)"
5982,6813,63,"Ghost and Mr. Chicken, The (1966)"
5983,6814,196,City Heat (1984)
5984,6815,93,Into the Night (1985)
5985,6816,178,Three O'Clock High (1987)
5986,6817,19,"White Hunter, Black Heart (1990)"
5987,6818,170,Come and See (Idi i smotri) (1985)
5988,6820,101,Ginger Snaps (2000)
5989,6821,153,More American Graffiti (1979)
5990,6822,87,"Ballad of Little Jo, The (1993)"
5991,6823,189,Under Suspicion (1992)
5992,6825,143,"Reluctant Astronaut, The (1967)"
5993,6826,149,"Shakiest Gun in the West, The (1968)"
5994,6827,158,It's Pat (1994)
5995,6828,153,"Sunday in the Country, A (Un dimanche à la campagne) (1984)"
5996,6829,60,"Gun in Betty Lou's Handbag, The (1992)"
5997,6830,153,Sudden Fear (1952)
5998,6832,68,Regarding Henry (1991)
5999,6834,111,Wilder Napalm (1993)
6000,6835,121,Alien Contamination (1980)
6001,6837,121,Love Affair (1939)
6002,6839,82,All I Want (Try Seventeen) (2002)
6003,6840,20,"Hospital, The (1971)"
6004,6841,30,Article 99 (1992)
6005,6842,130,Images (1972)
6006,6844,68,Oleanna (1994)
6007,6848,37,Kingdom of the Spiders (1977)
6008,6849,144,Scrooge (1970)
6009,6850,24,Leap of Faith (1992)
6010,6851,132,"Gas, Food, Lodging (1992)"
6011,6852,158,In Cold Blood (1967)
6012,6854,158,"Bedford Incident, The (1965)"
6013,6856,189,Yankee Doodle Dandy (1942)
6014,6857,82,Ninja Scroll (Jûbei ninpûchô) (1995)
6015,6858,24,Knife in the Water (Nóz w wodzie) (1962)
6016,6859,103,"Devil and Daniel Webster, The (All That Money Can Buy) (1941)"
6017,6860,142,Mobsters (1991)
6018,6862,180,Out of Time (2003)
6019,6863,94,School of Rock (2003)
6020,6864,193,"Concert for George, The (2003)"
6021,6867,9,"Station Agent, The (2003)"
6022,6868,123,Wonderland (2003)
6023,6869,144,Bus 174 (Ônibus 174) (2002)
6024,6870,125,Mystic River (2003)
6025,6871,180,Good Boy! (2003)
6026,6872,130,"House of the Dead, The (2003)"
6027,6873,18,Intolerable Cruelty (2003)
6028,6874,193,Kill Bill: Vol. 1 (2003)
6029,6875,9,Dopamine (2003)
6030,6876,112,"Flower of Evil, The (Fleur du mal, La) (2003)"
6031,6879,181,Runaway Jury (2003)
6032,6880,68,"Texas Chainsaw Massacre, The (2003)"
6033,6881,54,Pieces of April (2003)
6034,6882,82,Returner (Ritaanaa) (2002)
6035,6883,97,Sylvia (2003)
6036,6884,177,Veronica Guerin (2003)
6037,6885,23,In the Cut (2003)
6038,6886,103,Beyond Borders (2003)
6039,6887,9,Radio (2003)
6040,6888,8,Scary Movie 3 (2003)
6041,6889,61,Brother Bear (2003)
6042,6890,53,Elephant (2003)
6043,6892,90,"Singing Detective, The (2003)"
6044,6893,52,"Italian Job, The (1969)"
6045,6895,63,Normal (2003)
6046,6896,51,Shoah (1985)
6047,6897,114,Unconditional Love (2002)
6048,6898,60,Sweet Sixteen (2002)
6049,6899,101,Alien from L.A. (1988)
6050,6900,167,Black Sunday (1977)
6051,6902,199,Interstate 60 (2002)
6052,6903,184,Lipstick (1976)
6053,6906,195,That Was Then... This Is Now (1985)
6054,6909,85,"Eye, The (Gin gwai) (Jian gui) (2002)"
6055,6910,104,Kronos (a.k.a. Captain Kronos: Vampire Hunter) (1973)
6056,6918,35,"Unvanquished, The (Aparajito) (1957)"
6057,6920,177,"Cercle Rouge, Le (Red Circle, The) (1970)"
6058,6921,58,Man of Marble (Czlowiek z Marmuru) (1977)
6059,6923,100,Sherlock Holmes and the Voice of Terror (1942)
6060,6924,44,Sherlock Holmes Faces Death (1943)
6061,6925,93,Sherlock Holmes in Washington (1943)
6062,6927,46,"Human Stain, The (2003)"
6063,6928,46,"Die, Mommie, Die (2003)"
6064,6932,115,Shattered Glass (2003)
6065,6934,114,"Matrix Revolutions, The (2003)"
6066,6935,86,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)"
6067,6936,159,Elf (2003)
6068,6939,95,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999)
6069,6940,82,In My Skin (Dans ma Peau) (2002)
6070,6942,22,Love Actually (2003)
6071,6944,68,Father of the Bride (1991)
6072,6945,125,My Architect: A Son's Journey (2003)
6073,6946,176,Looney Tunes: Back in Action (2003)
6074,6947,143,Master and Commander: The Far Side of the World (2003)
6075,6948,198,Tupac: Resurrection (2003)
6076,6949,161,"Big Empty, The (2003)"
6077,6950,185,"Missing, The (2003)"
6078,6951,133,"Cat in the Hat, The (2003)"
6079,6952,98,Gothika (2003)
6080,6953,91,21 Grams (2003)
6081,6954,91,"Barbarian Invasions, The (Les invasions barbares) (2003)"
6082,6957,89,Bad Santa (2003)
6083,6958,158,"Haunted Mansion, The (2003)"
6084,6959,9,Timeline (2003)
6085,6961,132,Damage (Fatale) (1992)
6086,6963,67,Devil's Playground (2002)
6087,6964,152,Dance with a Stranger (1985)
6088,6965,184,Journeys with George (2002)
6089,6966,96,Darkman (1990)
6090,6967,87,Dead of Night (1945)
6091,6968,169,Death Machine (1995)
6092,6969,77,"Dernier Combat, Le (Last Battle, The) (1983)"
6093,6970,57,Desk Set (1957)
6094,6971,143,Europa (Zentropa) (1991)
6095,6973,76,Final Analysis (1992)
6096,6974,199,"Freshman, The (1990)"
6097,6975,77,Funny Games (1997)
6098,6976,37,Tales from the Crypt (1972)
6099,6977,103,New Jack City (1991)
6100,6978,129,Slacker (1991)
6101,6979,97,WarGames (1983)
6102,6980,103,Mr. Hobbs Takes a Vacation (1962)
6103,6981,132,"Ordet (Word, The) (1955)"
6104,6982,6,Forbidden Games (Jeux interdits) (1952)
6105,6983,142,Jane Eyre (1944)
6106,6984,123,"Tale of Two Cities, A (1935)"
6107,6985,60,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)"
6108,6986,94,Ben-Hur: A Tale of the Christ (1925)
6109,6987,16,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)"
6110,6988,72,Broken Blossoms or The Yellow Man and the Girl (1919)
6111,6989,153,Gorky Park (1983)
6112,6990,185,The Great Train Robbery (1978)
6113,6991,91,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)"
6114,6992,0,Guarding Tess (1994)
6115,6993,94,Hannah and Her Sisters (1986)
6116,6994,94,"Hard Way, The (1991)"
6117,6995,127,Hercules in New York (1970)
6118,6996,184,Highlander II: The Quickening (1991)
6119,6997,118,Hoffa (1992)
6120,6998,14,House of Cards (1993)
6121,6999,21,Housesitter (1992)
6122,7000,23,Hudson Hawk (1991)
6123,7001,2,Invasion of the Body Snatchers (1978)
6124,7002,115,Mindwalk (1990)
6125,7003,93,Kafka (1991)
6126,7004,72,Kindergarten Cop (1990)
6127,7005,57,King Ralph (1991)
6128,7006,16,Knight Moves (1992)
6129,7007,53,"Last Boy Scout, The (1991)"
6130,7008,95,Last Tango in Paris (Ultimo tango a Parigi) (1972)
6131,7009,151,Lorenzo's Oil (1992)
6132,7010,23,"Lover, The (Amant, L') (1992)"
6133,7011,51,"Bullfighter, The (Matador) (1986)"
6134,7012,109,Mr. Destiny (1990)
6135,7013,33,"Night of the Hunter, The (1955)"
6136,7014,68,Nowhere to Run (1993)
6137,7015,122,Only the Lonely (1991)
6138,7016,173,Over the Top (1987)
6139,7017,44,Passenger 57 (1992)
6140,7018,85,Presumed Innocent (1990)
6141,7019,158,Project X (1987)
6142,7020,138,Proof (1991)
6143,7021,153,Pure Luck (1991)
6144,7022,20,Battle Royale (Batoru rowaiaru) (2000)
6145,7023,58,"Wedding Banquet, The (Xi yan) (1993)"
6146,7024,44,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)"
6147,7025,173,"Midnight Clear, A (1992)"
6148,7026,173,Summer School (1987)
6149,7027,20,Silverado (1985)
6150,7028,188,Quick Change (1990)
6151,7029,121,Rabid (1977)
6152,7030,168,Radio Flyer (1992)
6153,7031,97,"Real McCoy, The (1993)"
6154,7032,68,Revenge (1990)
6155,7033,54,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)"
6156,7034,29,Show Me Love (Fucking Åmål) (1998)
6157,7035,77,Streets of Fire (1984)
6158,7036,69,Teen Wolf (1985)
6159,7037,161,High Heels (Tacones lejanos) (1991)
6160,7038,71,Things You Can Tell Just by Looking at Her (2000)
6161,7039,71,Thunderheart (1992)
6162,7040,81,To Live and Die in L.A. (1985)
6163,7041,132,Trapped in Paradise (1994)
6164,7042,97,Betty Blue (37°2 le matin) (1986)
6165,7043,123,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962)
6166,7044,115,Wild at Heart (1990)
6167,7045,43,"Witches, The (1990)"
6168,7046,170,"Witches of Eastwick, The (1987)"
6169,7047,171,Year of the Dragon (1985)
6170,7048,34,Nothing to Lose (1997)
6171,7049,137,Flying Down to Rio (1933)
6172,7050,15,Follow the Fleet (1936)
6173,7051,98,"What's New, Pussycat (1965)"
6174,7053,22,Roberta (1935)
6175,7054,89,Little Women (1949)
6176,7055,77,Swing Time (1936)
6177,7056,175,"Public Enemy, The (1931)"
6178,7057,36,"Midsummer Night's Dream, A (1935)"
6179,7058,49,Life with Father (1947)
6180,7059,60,National Velvet (1944)
6181,7060,143,Jesus Christ Superstar (1973)
6182,7061,97,Dark Victory (1939)
6183,7062,115,Birdman of Alcatraz (1962)
6184,7063,168,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)"
6185,7064,12,Beauty and the Beast (La belle et la bête) (1946)
6186,7065,162,"Birth of a Nation, The (1915)"
6187,7066,64,"Blue Kite, The (Lan feng zheng) (1993)"
6188,7067,59,Juliet of the Spirits (Giulietta degli spiriti) (1965)
6189,7068,168,Last Year at Marienbad (L'Année dernière à Marienbad) (1961)
6190,7069,51,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)"
6191,7070,31,Red River (1948)
6192,7071,33,"Woman Under the Influence, A (1974)"
6193,7072,134,Stagecoach (1939)
6194,7073,130,"Shot in the Dark, A (1964)"
6195,7074,87,"Navigator, The (1924)"
6196,7075,162,"Court Jester, The (1956)"
6197,7076,60,Bullitt (1968)
6198,7077,180,Way Down East (1920)
6199,7078,60,Jezebel (1938)
6200,7079,114,"Hunchback of Notre Dame, The (1939)"
6201,7080,107,42nd Street (1933)
6202,7081,142,I'm No Angel (1933)
6203,7082,160,That Touch of Mink (1962)
6204,7083,49,Sweet Dreams (1985)
6205,7084,124,"Play It Again, Sam (1972)"
6206,7085,19,Send Me No Flowers (1964)
6207,7086,89,Pygmalion (1938)
6208,7087,146,"Passage to India, A (1984)"
6209,7088,36,Black Orpheus (Orfeu Negro) (1959)
6210,7089,73,Amarcord (1973)
6211,7090,86,Hero (Ying xiong) (2002)
6212,7091,130,Horse Feathers (1932)
6213,7092,51,Anna Karenina (1935)
6214,7093,91,"Front Page, The (1974)"
6215,7094,37,Attraction (2000)
6216,7095,165,Looking for Mr. Goodbar (1977)
6217,7096,137,Rivers and Tides (2001)
6218,7097,26,"Girl From Paris, A (hirondelle a fait le printemps, Une) (2001)"
6219,7099,156,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984)
6220,7101,149,Doc Hollywood (1991)
6221,7102,11,Dragnet (1987)
6222,7103,110,Madhouse (1990)
6223,7104,14,1941 (1979)
6224,7107,81,Foul Play (1978)
6225,7108,81,Crime Story (Zhong an zu) (1993)
6226,7109,49,Beyond the Clouds (Al di là delle nuvole) (1996)
6227,7111,142,Ryan's Daughter (1970)
6228,7112,175,Accident (1967)
6229,7114,33,"Collector, The (1965)"
6230,7115,9,Deep Red (Profondo rosso) (1975)
6231,7116,109,Diabolique (Les diaboliques) (1955)
6232,7117,101,Leprechaun (1993)
6233,7118,27,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987)
6234,7119,74,Crazy People (1990)
6235,7121,157,Adam's Rib (1949)
6236,7122,2,King of Hearts (1966)
6237,7123,66,Naked Lunch (1991)
6238,7124,57,Grass (1999)
6239,7125,86,Spring Forward (1999)
6240,7126,98,"Killing of a Chinese Bookie, The (1976)"
6241,7127,2,Run (1991)
6242,7128,63,Things to Come (1936)
6243,7130,184,Darling (1965)
6244,7131,93,"Summer Place, A (1959)"
6245,7132,100,"Night at the Opera, A (1935)"
6246,7133,111,Metalstorm: The Destruction of Jared-Syn (1983)
6247,7134,1,"Element of Crime, The (Forbrydelsens Element) (1984)"
6248,7135,54,Shoot the Piano Player (Tirez sur le pianiste) (1960)
6249,7136,116,Stolen Kisses (Baisers volés) (1968)
6250,7137,43,"Cooler, The (2003)"
6251,7139,160,In America (2002)
6252,7141,101,My Flesh and Blood (2003)
6253,7142,8,Honey (2003)
6254,7143,149,"Last Samurai, The (2003)"
6255,7147,158,Big Fish (2003)
6256,7148,36,Love Don't Cost a Thing (2003)
6257,7149,47,Something's Gotta Give (2003)
6258,7150,105,Stuck on You (2003)
6259,7151,161,Girl with a Pearl Earring (2003)
6260,7152,4,"Statement, The (2003)"
6261,7153,158,"Lord of the Rings: The Return of the King, The (2003)"
6262,7154,129,Mona Lisa Smile (2003)
6263,7155,129,Calendar Girls (2003)
6264,7156,69,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)"
6265,7157,52,"Hebrew Hammer, The (2003)"
6266,7158,62,House of Sand and Fog (2003)
6267,7160,34,Monster (2003)
6268,7161,63,Cheaper by the Dozen (2003)
6269,7162,178,Cold Mountain (2003)
6270,7163,63,Paycheck (2003)
6271,7164,49,Peter Pan (2003)
6272,7165,58,"Company, The (2003)"
6273,7167,52,Japanese Story (2003)
6274,7168,0,Secret Things (Choses secrètes) (2002)
6275,7169,133,Chasing Liberty (2004)
6276,7170,129,My Baby's Daddy (2004)
6277,7171,101,Aileen: Life and Death of a Serial Killer (2003)
6278,7172,199,Distant (Uzak) (2002)
6279,7173,8,Along Came Polly (2004)
6280,7174,28,Teacher's Pet (2004)
6281,7175,97,Torque (2004)
6282,7176,63,Crimson Gold (Talaye sorgh) (2003)
6283,7177,197,Osama (2003)
6284,7178,64,"Great Gatsby, The (1974)"
6285,7179,19,Wuthering Heights (1992)
6286,7181,14,Ship of Fools (1965)
6287,7183,14,There's a Girl in My Soup (1970)
6288,7184,193,This Property is Condemned (1966)
6289,7185,115,Real Men (1987)
6290,7186,58,Once Upon a Crime... (1992)
6291,7189,96,"Car 54, Where Are You? (1994)"
6292,7190,58,Jane Eyre (1970)
6293,7191,64,Blame It on the Bellboy (1992)
6294,7192,114,Only the Strong (1993)
6295,7193,176,"Adventures of Ford Fairlane, The (1990)"
6296,7194,135,Bonjour tristesse (1958)
6297,7195,0,"Enforcer, The (1951)"
6298,7197,181,Ransom (a.k.a. The Terrorists) (1975)
6299,7198,97,The Pick-up Artist (1987)
6300,7199,85,Melvin Goes to Dinner (2003)
6301,7201,84,Crime Spree (2003)
6302,7202,20,Beyond Re-Animator (2003)
6303,7203,82,Final Cut (1998)
6304,7204,186,Hells Angels on Wheels (1967)
6305,7205,59,"Wind and the Lion, The (1975)"
6306,7206,107,Mon Oncle (My Uncle) (1958)
6307,7207,107,Where the Boys Are (1960)
6308,7208,23,Dr. Jekyll and Mr. Hyde (1941)
6309,7209,23,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)"
6310,7210,60,My Darling Clementine (1946)
6311,7211,122,People Will Talk (1951)
6312,7212,53,I Was a Male War Bride (1949)
6313,7215,71,To Have and Have Not (1944)
6314,7216,87,High Sierra (1941)
6315,7217,107,Dark Passage (1947)
6316,7218,136,"Ox-Bow Incident, The (1943)"
6317,7219,177,They Drive by Night (1940)
6318,7220,122,Micki + Maude (1984)
6319,7221,107,Platinum Blonde (1931)
6320,7222,87,Reefer Madness (a.k.a. Tell Your Children) (1938)
6321,7223,84,D.O.A. (1950)
6322,7224,88,"Boy with Green Hair, The (1948)"
6323,7225,23,Pumping Iron (1977)
6324,7226,151,No Good Deed (a.k.a. The House on Turk Street) (2002)
6325,7227,186,"Trouble with Angels, The (1966)"
6326,7228,184,Cool World (1992)
6327,7229,107,Money for Nothing (1993)
6328,7230,84,"Silencers, The (1966)"
6329,7232,131,Heat and Dust (1983)
6330,7234,186,"Strada, La (1954)"
6331,7235,97,Ichi the Killer (Koroshiya 1) (2001)
6332,7236,97,"Boy and His Dog, A (1975)"
6333,7237,173,"Last Tycoon, The (1976)"
6334,7238,94,Ashes and Diamonds (Popiól i diament) (1958)
6335,7239,94,Marooned (1969)
