,movieid,Cluster,title,genres
13202,170815,167,Unforgettable (2017),Thriller
13203,170817,83,Snatched (2017),Action|Comedy
13204,170827,55,The Mummy (2017),Action|Adventure|Fantasy|Horror|Thriller
13205,170875,33,The Fate of the Furious (2017),Action|Crime|Drama|Thriller
13206,170891,34,The Legend Is Born: Ip Man (2010),Action|Drama
13207,170897,84,Sandy Wexler (2017),Comedy
13208,170907,48,Betting on Zero (2016),Documentary
13209,170939,116,Captain Underpants: The First Epic Movie (2017),Action|Animation|Children|Comedy
13210,170943,100,Band Aid (2017),(no genres listed)
13211,170945,92,It Comes at Night (2017),Horror|Mystery|Thriller
13212,170947,114,Megan Leavey (2017),Adventure|Drama|War
13213,170949,21,My Cousin Rachel (2017),Drama|Romance
13214,170957,135,Cars 3 (2017),Adventure|Animation|Comedy
13215,170959,100,Maudie (2017),Drama|Romance
13216,170961,47,Resident Evil: Vendetta (2017),Animation|Horror
13217,171007,32,The Book of Henry (2017),Drama
13218,171011,195,Planet Earth II (2016),Documentary
13219,171013,138,In This Corner of the World (2016),Animation|Drama
13220,171049,114,The Wall (2017),Drama|Thriller
13221,171141,174,Handsome Devil (2016),Drama
13222,171207,192,Beyond Skyline (2017),Action|Sci-Fi
13223,171227,14,How to Be a Latin Lover (2017),Comedy
13224,171233,20,The Trip to Spain (2017),Comedy|Drama
13225,171253,117,Brigsby Bear (2017),Comedy
13226,171315,114,Sand Castle (2017),Drama|War
13227,171439,92,A Dark Song (2017),Drama|Horror
13228,171491,154,Unlocked (2017),Action|Thriller
13229,171495,31,Cosmos,(no genres listed)
13230,171581,42,Flower (2017),(no genres listed)
13231,171583,20,Super Dark Times (2017),Drama|Thriller
13232,171611,67,Baahubali 2: The Conclusion (2017),Action|Adventure|War
13233,171647,113,Pink Floyd: Live at Pompeii (1972),Documentary
13234,171749,199,Death Note: Desu nôto (2006–2007),(no genres listed)
13235,171751,44,Munna bhai M.B.B.S. (2003),Comedy
13236,171759,193,The Beguiled (2017),Drama|Thriller|Western
13237,171763,60,Baby Driver (2017),Action|Crime|Thriller
13238,171765,120,Okja (2017),Action|Adventure|Drama|Sci-Fi
13239,171867,83,Rough Night (2017),Comedy|Drama
13240,171881,165,Mindhorn (2017),Comedy
13241,171925,20,Hounds of Love (2017),Crime
13242,171983,93,Patti Cake$ (2017),Drama
13243,172009,20,Loveless (2017),Drama
13244,172255,71,The Matrix Revisited (2001),Documentary
13245,172455,89,Beatriz at Dinner (2017),Comedy
13246,172461,187,Get Me Roger Stone (2017),Documentary
13247,172535,140,High Security Vacation (2009),Action|Comedy
13248,172547,110,Despicable Me 3 (2017),Adventure|Animation|Children|Comedy
13249,172577,120,Last Year's Snow Was Falling (1983),Animation|Children|Comedy|Fantasy
13250,172585,116,Karlson Returns (1970),Adventure|Animation|Children
13251,172587,197,Vacations in Prostokvashino (1980),Animation
13252,172589,116,Winter in Prostokvashino (1984),Animation
13253,172637,31,Priklyucheniya Kapitana Vrungelya (1979),Action|Adventure|Animation|Comedy
13254,172667,20,First They Killed My Father (2017),Drama
13255,172671,57,The Rifleman of the Voroshilov Regiment (1999),Action|Crime|Drama
13256,172699,44,Mommy Dead and Dearest (2017),Documentary
13257,172743,192,Somnio (2016),(no genres listed)
13258,172793,42,Vovka in the Kingdom of Far Far Away (1965),Adventure|Animation|Children|Fantasy
13259,172813,48,The Wizard of Lies (2017),Drama
13260,172877,199,Beyond (2003),Animation|Sci-Fi
13261,172879,199,World Record (2003),Animation|Sci-Fi
13262,172881,71,Final Flight of the Osiris (2003),Action|Animation|Sci-Fi
13263,172887,199,Kid's Story (2003),Animation|Sci-Fi
13264,172889,199,Program (2003),Animation|Sci-Fi
13265,172909,20,Cheburashka (1971),Animation
13266,173007,71,Blame! (2017),Action|Animation|Drama|Horror|Sci-Fi
13267,173139,11,The Bad Batch (2017),Horror|Romance|Thriller
13268,173145,86,War for the Planet of the Apes (2017),Action|Adventure|Drama|Sci-Fi
13269,173161,52,Kidnap (2017),Drama|Thriller
13270,173197,113,The Square (2017),Drama
13271,173203,42,How to Talk to Girls at Parties (2017),Comedy|Romance|Sci-Fi
13272,173205,20,The Meyerowitz Stories (2017),Comedy
13273,173209,114,War Machine (2017),Comedy|Drama|War
13274,173273,20,Wakefield (2017),Drama
13275,173291,24,Valerian and the City of a Thousand Planets (2017),Action|Adventure|Sci-Fi
13276,173351,31,Wow! A Talking Fish! (1983),Animation|Children|Comedy|Fantasy
13277,173369,20,You Were Never Really Here (2017),Drama
13278,173429,67,Hasan Minhaj: Homecoming King (2017),Comedy
13279,173467,184,Sarah Silverman: A Speck of Dust (2017),Comedy
13280,173499,167,Black Butterfly (2017),Thriller
13281,173535,120,The Adventures of Sherlock Holmes and Doctor Watson: The Hunt for the Tiger (1980),(no genres listed)
13282,173879,111,Shimmer Lake (2017),(no genres listed)
13283,173925,192,Seven Sisters (2017),Sci-Fi|Thriller
13284,173939,20,On Body and Soul (2017),Drama|Romance
13285,173941,154,Atomic Blonde (2017),Thriller
13286,174045,140,Goon: Last of the Enforcers (2017),Comedy
13287,174055,26,Dunkirk (2017),Action|Drama|Thriller|War
13288,174141,113,Belladonna of Sadness (1973),Animation|Drama|Fantasy
13289,174181,150,The Keepers (2017),Crime|Documentary|Drama
13290,174371,111,Once Upon a Time in Venice (2017),Comedy
13291,174395,167,Better Watch Out (2016),Thriller
13292,174423,134,Rakka (2017),Action|Sci-Fi
13293,174487,42,"Don't Hug Me, I'm Scared (2011)",Animation|Fantasy|Horror
13294,174489,81,"Don't Hug Me, I'm Scared II: Time (2014)",Horror
13295,174503,192,Orbiter 9 (2017),Romance|Sci-Fi
13296,174585,24,Transformers: The Last Knight (2017),Action|Adventure|Sci-Fi|Thriller
13297,174727,81,Good Time (2017),Crime|Drama
13298,174815,83,The House (2017),Comedy
13299,174859,20,120 Beats Per Minute (2017),(no genres listed)
13300,174893,32,2:22 (2017),Drama|Thriller
13301,174909,62,Logan Lucky (2017),Comedy
13302,175165,198,What the Health (2017),Documentary
13303,175197,140,The Dark Tower (2017),Fantasy|Horror|Sci-Fi|Western
13304,175199,153,Annabelle: Creation (2017),Horror
13305,175243,32,Security (2017),Action
13306,175277,138,"Faces, Places (2017)",Documentary
13307,175281,165,Tour De Pharmacy (2017),Comedy
13308,175303,18,It (2017),Horror
13309,175387,67,On the Trail of the Bremen Town Musicians (1973),Adventure|Animation|Children
13310,175397,116,"In the blue sea, in the white foam. (1984)",Animation|Children|Fantasy
13311,175475,17,The Emoji Movie (2017),Animation|Children|Comedy
13312,175485,140,Death Note (2017),Horror|Thriller
13313,175569,37,Wind River (2017),Action|Crime|Mystery|Thriller
13314,175585,136,Shot Caller (2017),Action|Crime|Drama|Thriller
13315,175649,126,Wish Upon (2017),Fantasy|Horror|Thriller
13316,175655,41,Girls Trip (2017),Comedy
13317,175659,90,Detroit (2017),Crime|Drama|Thriller
13318,175661,33,The Hitman's Bodyguard (2017),Action|Comedy
13319,175667,20,Columbus (2017),Drama
13320,175669,41,Tulip Fever (2017),Drama|Romance
13321,175673,140,The Life and Death of John Gotti (2017),Crime|Drama
13322,175693,18,Rick and Morty: State of Georgia Vs. Denver Fenton Allen (2016),Comedy|Crime
13323,175795,107,Descendants 2 (2017),Action|Adventure|Children|Comedy
13324,175809,20,Jungle (2017),Action|Adventure|Drama
13325,175813,20,Force Majeure (2014),Comedy|Drama
13326,175981,129,Twelve Angry Men (1954),Drama
13327,176101,192,Kingsman: The Golden Circle (2017),Action|Adventure|Comedy
13328,176103,18,The LEGO Ninjago Movie (2017),Action|Animation|Comedy
13329,176105,192,Flatliners (2017),Drama|Horror|Sci-Fi
13330,176211,36,In a Heartbeat (2017),Animation|Romance
13331,176219,128,Cadet Kelly (2002),Comedy
13332,176349,120,Bad Genius (2017),Thriller
13333,176355,192,The Mountain Between Us (2017),Action|Adventure|Drama
13334,176371,199,Blade Runner 2049 (2017),Sci-Fi
13335,176419,89,Mother! (2017),Drama|Horror|Mystery|Thriller
13336,176423,187,Icarus (2017),Documentary
13337,176487,42,Marjorie Prime (2017),Comedy|Drama|Mystery|Sci-Fi
13338,176521,140,The Layover (2017),Comedy
13339,176523,67,Goodbye Christopher Robin (2017),Children
13340,176551,167,The Limehouse Golem (2017),Horror|Thriller
13341,176567,92,The Endless (2017),Horror|Sci-Fi|Thriller
13342,176599,41,Naked (2017),Comedy
13343,176601,20,Black Mirror,(no genres listed)
13344,176603,32,The Snowman (2017),Crime|Thriller
13345,176681,87,Batman & Harley Quinn (2017),Action|Animation
13346,176751,48,American Made (2017),Crime|Thriller
13347,176801,89,Suspiria (2017),Horror|Thriller
13348,176829,32,6 Days (2017),Action
13349,176887,173,Murder on the Orient Express (2010),Crime|Mystery
13350,176919,100,Beach Rats (2017),Drama
13351,176921,162,The Villainess (2017),Action|Drama
13352,176929,192,Happy Death Day (2017),Horror|Mystery|Thriller
13353,176933,192,The Foreigner (2017),Action|Thriller
13354,176935,140,Geostorm (2017),Action
13355,176937,70,Jigsaw (2017),Horror|Thriller
13356,176943,31,Dave Made a Maze (2017),Adventure|Comedy|Horror
13357,177101,32,Rememory (2017),Drama|Mystery|Sci-Fi
13358,177123,20,Wonderstruck (2017),Drama
13359,177225,42,Home Again (2017),Comedy|Drama
13360,177231,192,Brad's Status (2017),Comedy
13361,177237,192,Battle of the Sexes (2017),Comedy
13362,177239,57,Stronger (2017),Drama
13363,177243,159,Marshall (2017),Drama
13364,177287,70,Little Evil (2017),Comedy|Horror
13365,177497,20,Hostiles (2017),Adventure|Drama|Western
13366,177593,129,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
13367,177607,140,American Assassin (2017),Action|Thriller
13368,177615,20,Lady Bird (2017),Comedy
13369,177651,20,The Florida Project (2017),Drama
13370,177689,92,The Killing of a Sacred Deer (2017),Drama|Horror|Mystery|Thriller
13371,177763,192,Murder on the Orient Express (2017),Crime|Drama|Mystery
13372,177765,120,Coco (2017),Adventure|Animation|Children
13373,177771,192,Suburbicon (2017),Comedy|Crime|Mystery
13374,177787,42,Chappaquiddick (2017),Drama|Thriller
13375,177867,159,Borg vs McEnroe (2017),Drama
13376,177871,159,Victoria & Abdul (2017),Drama
13377,177883,192,Jerry Before Seinfeld (2017),Comedy
13378,177939,20,"The Night Is Short, Walk on Girl (2017)",Animation|Romance
13379,178061,159,"I, Tonya (2017)",Drama
13380,178063,11,Zama (2017),Drama
13381,178323,103,Gaga: Five Foot Two (2017),Documentary
13382,178335,20,Thelma (2017),Fantasy|Romance|Thriller
13383,178355,192,Killing Gunther (2017),Action|Comedy
13384,178401,20,Lucky (2017),Drama
13385,178447,126,Cult of Chucky (2017),Horror|Thriller
13386,178521,192,The Babysitter (2017),Horror
13387,178523,192,1922 (2017),Crime|Drama|Mystery
13388,178613,31,Dave Chappelle: Killin' Them Softly (2000),Comedy
13389,178667,92,Gerald's Game (2017),Horror|Thriller
13390,178827,116,Paddington 2 (2017),Adventure|Animation|Children|Comedy
13391,178839,32,Crooked House (2017),Mystery
13392,178907,199,Blade Runner: Black Out 2022 (2017),Action|Animation|Sci-Fi
13393,179085,42,The Ritual (2017),Horror
13394,179119,20,The Death of Stalin (2017),Comedy
13395,179133,46,Loving Vincent (2017),Animation|Crime|Drama
13396,179135,31,Blue Planet II (2017),Documentary
13397,179137,36,Professor Marston & the Wonder Women (2017),(no genres listed)
13398,179163,184,Unicorn Store (2017),Comedy|Drama|Fantasy
13399,179173,116,Rabbit of Seville (1950),Animation|Comedy
13400,179221,68,Brawl in Cell Block 99 (2017),Action|Crime|Thriller
13401,179247,20,Revenge (2017),Action|Thriller
13402,179275,42,Happy End (2017),Drama
13403,179285,126,Tragedy Girls (2017),Comedy|Horror
13404,179287,42,Breathe (2017),Drama
13405,179295,103,My Friend Dahmer (2017),Crime|Drama|Horror|Thriller
13406,179301,95,Salyut 7 (2017),(no genres listed)
13407,179331,159,Only the Brave (2017),Drama
13408,179333,192,Veronica (2017),Horror
13409,179345,129,Arrhythmia (2017),Drama
13410,179401,192,Jumanji: Welcome to the Jungle (2017),Action|Adventure|Children
13411,179409,101,OtherLife (2017),Crime|Mystery|Sci-Fi
13412,179411,162,Blade of the Immortal (2017),Action|Drama
13413,179415,52,Wheelman (2017),Action|Thriller
13414,179417,31,Patton Oswalt: Annihilation (2017),Comedy
13415,179491,18,Mayhem (2017),Action|Horror
13416,179709,20,Wonder Wheel (2017),Drama
13417,179749,42,Creep 2 (2017),Comedy|Horror
13418,179779,129,A Taxi Driver (2017),Action|Drama
13419,179811,120,Last Flag Flying (2017),Comedy|Drama
13420,179815,32,"Roman J. Israel, Esq. (2017)",Drama|Thriller
13421,179817,159,Darkest Hour (2017),Drama|War
13422,179819,139,Star Wars: The Last Jedi (2017),Action|Adventure|Fantasy|Sci-Fi
13423,179863,167,Radius (2017),Sci-Fi|Thriller
13424,179881,101,Downsizing (2017),Comedy|Drama|Sci-Fi
13425,179925,26,The Unknown Soldier (2017),Drama|War
13426,179953,38,A Bad Moms Christmas (2017),Comedy
13427,179977,48,In the Fade (2017),Drama
13428,180031,10,The Shape of Water (2017),Adventure|Drama|Fantasy
13429,180037,154,24 Hours to Live (2017),Thriller
13430,180045,111,Molly's Game (2017),Drama
13431,180093,28,Singularity (2017),Sci-Fi
13432,180095,57,Wonder (2017),Drama
13433,180231,38,Daddy's Home 2 (2017),Comedy|Drama
13434,180263,2,The Shining (1997),Drama|Horror|Thriller
13435,180265,129,Jim & Andy: The Great Beyond (2017),Documentary
13436,180297,184,The Disaster Artist (2017),Comedy|Drama
13437,180367,68,Hot Summer Nights (2017),Drama
13438,180497,48,The Post (2017),Drama|Thriller
13439,180555,192,Mom and Dad (2017),Horror|Thriller
13440,180587,0,The Wife (2017),Drama
13441,180737,38,A Christmas Prince (2017),Romance
13442,180985,192,The Greatest Showman (2017),Drama
13443,180987,110,Ferdinand (2017),Animation|Children|Comedy
13444,181267,192,Perfectos desconocidos (2017),Comedy|Drama
13445,181315,20,Phantom Thread (2017),Drama|Romance
13446,181357,3,Robot Chicken: Star Wars Episode III (2010),Comedy|Sci-Fi
13447,181601,38,Olaf's Frozen Adventure (2017),Adventure|Animation|Children|Comedy|Fantasy
13448,181671,120,The Breadwinner (2017),Animation|Drama|War
13449,181751,120,Lagaan: Once Upon a Time in India (2001),Adventure|Drama|Romance
13450,182479,192,Mary and the Witch's Flower (2017),Adventure|Animation
13451,182637,199,The Second Renaissance Part I (2003),Animation|Sci-Fi
13452,182679,38,Christmas Inheritance (2017),Romance
13453,182715,20,Annihilation (2018),Adventure|Mystery|Sci-Fi|Thriller
13454,182723,120,Cosmos: A Spacetime Odissey,(no genres listed)
13455,182783,129,The Insult (2017),Drama
13456,182819,192,Father Figures (2017),Comedy
13457,182823,192,Bright (2017),Action|Crime|Fantasy
13458,182825,18,All the Money in the World (2017),Crime|Drama|Mystery|Thriller
13459,182835,140,The 15:17 to Paris (2018),Drama|Thriller
13460,182853,20,How Viktor The Garlic Took Alexey The Stud to the Nursing Home (2017),Drama
13461,183011,32,The Commuter (2018),Crime|Drama|Mystery|Thriller
13462,183087,57,Going Vertical (2017),Drama
13463,183155,20,Lean on Pete (2018),Adventure|Drama
13464,183197,184,Dave Chappelle: Equanimity (2017),Comedy
13465,183227,184,Dave Chappelle: The Bird Revelation (2017),Comedy
13466,183295,32,Insidious: The Last Key (2018),Horror|Mystery|Thriller
13467,183309,192,Every Day (2018),Children|Drama|Fantasy|Romance
13468,183323,111,Small Town Crime (2017),Crime|Thriller
13469,183421,154,Red Sparrow (2018),Thriller
13470,183423,120,AlphaGo (2017),Documentary
13471,183437,20,World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017),Animation|Sci-Fi
13472,183461,184,Godless (2017),Crime|Drama|Western
13473,183497,192,The Polka King (2018),Comedy
13474,183589,140,Fifty Shades Freed (2018),Drama|Romance
13475,183597,20,Please Stand By (2017),Comedy|Drama
13476,183611,18,Game Night (2018),Action|Comedy|Crime|Horror
13477,183613,20,Thoroughbreds (2018),Drama|Thriller
13478,183619,62,Den of Thieves (2018),Crime
13479,183635,140,Maze Runner: The Death Cure (2018),Action|Mystery|Sci-Fi|Thriller
13480,183661,140,Godzilla: Planet of the Monsters (2017),Animation|Sci-Fi
13481,183671,31,Spielberg (2017),Documentary
13482,183695,192,Marrowbone (2017),Drama|Horror|Thriller
13483,183701,32,12 Strong (2018),Drama|War
13484,183703,4,Forever My Girl (2018),Romance
13485,183815,140,The Open House (2018),Horror|Thriller
13486,183833,110,Early Man (2018),Animation|Children|Comedy
13487,183837,20,The Favourite,Drama
13488,183843,20,Mandy (2018),Action|Fantasy|Horror
13489,183855,192,Terminal,Drama|Thriller
13490,183869,92,Hereditary (2018),(no genres listed)
13491,183897,120,Isle of Dogs (2018),Animation|Comedy
13492,183909,18,A Futile & Stupid Gesture (2018),(no genres listed)
13493,183915,180,Batman: Gotham by Gaslight (2018),Action|Animation|Sci-Fi|Thriller
13494,184015,192,When We First Met (2018),Comedy
13495,184017,192,Mute (2018),Mystery|Sci-Fi|Thriller
13496,184023,20,Unsane (2018),Drama|Horror
13497,184089,153,Winchester (2018),Fantasy|Horror
13498,184119,32,Braven (2018),Action
13499,184239,192,Peter Rabbit (2018),Animation
13500,184253,140,The Cloverfield Paradox (2018),Horror|Mystery|Sci-Fi|Thriller
13501,184257,120,Making a Murderer (2015),Crime|Documentary
13502,184399,129,Eighth Grade (2018),(no genres listed)
13503,184469,192,Chris Rock: Tamborine (2018),Comedy
13504,184471,140,Tomb Raider (2018),Action|Adventure|Fantasy
13505,184623,192,Gringo (2018),Action|Comedy|Drama
13506,184721,20,First Reformed (2017),Drama|Thriller
13507,184865,110,Sherlock Gnomes (2018),Animation|Children|Comedy|Fantasy|Mystery|Romance
13508,184925,192,Errementari (2018),Fantasy|Horror
13509,184931,140,Death Wish (2018),Action|Crime|Drama|Thriller
13510,184987,192,A Wrinkle in Time (2018),Adventure|Children|Fantasy|Sci-Fi
13511,184997,174,"Love, Simon (2018)",Comedy|Drama
13512,184999,32,Overboard (2018),Comedy|Romance
13513,185001,192,I Feel Pretty (2018),Comedy
13514,185029,18,A Quiet Place (2018),Drama|Horror|Thriller
13515,185031,192,Alpha (2018),Adventure|Thriller
13516,185033,192,I Kill Giants (2018),Drama|Fantasy|Thriller
13517,185109,42,Disobedience (2018),Drama|Romance
13518,185169,192,The Strangers: Prey at Night (2018),Horror|Thriller
13519,185171,32,The Hurricane Heist (2018),Action|Crime|Thriller
