,movieid,Cluster,title,genres
6030,6876,80,"Flower of Evil, The (Fleur du mal, La) (2003)",Drama
6031,6879,151,Runaway Jury (2003),Drama|Thriller
6032,6880,101,"Texas Chainsaw Massacre, The (2003)",Horror
6033,6881,75,Pieces of April (2003),Comedy|Drama
6034,6882,117,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi
6035,6883,175,Sylvia (2003),Drama|Romance
6036,6884,7,Veronica Guerin (2003),Crime|Drama|Thriller
6037,6885,107,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller
6038,6886,175,Beyond Borders (2003),Drama|Romance|War
6039,6887,198,Radio (2003),Drama
6040,6888,63,Scary Movie 3 (2003),Comedy|Horror
6041,6889,195,Brother Bear (2003),Adventure|Animation|Children
6042,6890,153,Elephant (2003),Drama
6043,6892,194,"Singing Detective, The (2003)",Comedy|Drama|Musical|Mystery
6044,6893,40,"Italian Job, The (1969)",Action|Comedy|Crime
6045,6895,133,Normal (2003),Drama
6046,6896,24,Shoah (1985),Documentary|War
6047,6897,163,Unconditional Love (2002),Comedy|Drama
6048,6898,163,Sweet Sixteen (2002),Drama
6049,6899,124,Alien from L.A. (1988),Sci-Fi
6050,6900,115,Black Sunday (1977),Action|Drama|Thriller
6051,6902,197,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
6052,6903,167,Lipstick (1976),Drama
6053,6906,149,That Was Then... This Is Now (1985),Drama
6054,6909,158,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller
6055,6910,161,Kronos (a.k.a. Captain Kronos: Vampire Hunter) (1973),Horror
6056,6918,115,"Unvanquished, The (Aparajito) (1957)",Drama
6057,6920,7,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller
6058,6921,52,Man of Marble (Czlowiek z Marmuru) (1977),Drama
6059,6923,57,Sherlock Holmes and the Voice of Terror (1942),Crime|Mystery|War
6060,6924,16,Sherlock Holmes Faces Death (1943),Crime|Mystery
6061,6925,100,Sherlock Holmes in Washington (1943),Crime|Mystery
6062,6927,173,"Human Stain, The (2003)",Drama|Romance|Thriller
6063,6928,86,"Die, Mommie, Die (2003)",Comedy
6064,6932,35,Shattered Glass (2003),Crime|Drama
6065,6934,168,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
6066,6935,65,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary
6067,6936,53,Elf (2003),Children|Comedy|Fantasy
6068,6939,188,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance
6069,6940,12,In My Skin (Dans ma Peau) (2002),Drama
6070,6942,182,Love Actually (2003),Comedy|Drama|Romance
6071,6944,101,Father of the Bride (1991),Comedy
6072,6945,197,My Architect: A Son's Journey (2003),Documentary
6073,6946,21,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy
6074,6947,87,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
6075,6948,118,Tupac: Resurrection (2003),Documentary
6076,6949,25,"Big Empty, The (2003)",Comedy|Mystery|Sci-Fi
6077,6950,105,"Missing, The (2003)",Adventure|Thriller|Western
6078,6951,41,"Cat in the Hat, The (2003)",Children|Comedy
6079,6952,31,Gothika (2003),Horror|Thriller
6080,6953,154,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
6081,6954,154,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance
6082,6957,54,Bad Santa (2003),Comedy|Crime
6083,6958,160,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror
6084,6959,198,Timeline (2003),Action|Adventure|Sci-Fi
6085,6961,169,Damage (Fatale) (1992),Drama
6086,6963,105,Devil's Playground (2002),Documentary
6087,6964,134,Dance with a Stranger (1985),Crime|Drama|Thriller
6088,6965,198,Journeys with George (2002),Documentary
6089,6966,23,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller
6090,6967,70,Dead of Night (1945),Horror|Mystery
6091,6968,130,Death Machine (1995),Action|Sci-Fi
6092,6969,79,"Dernier Combat, Le (Last Battle, The) (1983)",Drama|Sci-Fi
6093,6970,185,Desk Set (1957),Comedy|Romance
6094,6971,175,Europa (Zentropa) (1991),Drama|Thriller
6095,6973,30,Final Analysis (1992),Drama|Romance|Thriller
6096,6974,52,"Freshman, The (1990)",Comedy|Crime
6097,6975,79,Funny Games (1997),Drama|Horror|Thriller
6098,6976,91,Tales from the Crypt (1972),Horror
6099,6977,52,New Jack City (1991),Action|Crime|Drama
6100,6978,151,Slacker (1991),Comedy|Drama
6101,6979,175,WarGames (1983),Drama|Sci-Fi|Thriller
6102,6980,147,Mr. Hobbs Takes a Vacation (1962),Comedy
6103,6981,169,"Ordet (Word, The) (1955)",Drama
6104,6982,43,Forbidden Games (Jeux interdits) (1952),Drama|War
6105,6983,107,Jane Eyre (1944),Drama|Romance
6106,6984,82,"Tale of Two Cities, A (1935)",Drama
6107,6985,91,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
6108,6986,103,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance
6109,6987,34,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror
6110,6988,101,Broken Blossoms or The Yellow Man and the Girl (1919),Drama|Romance
6111,6989,152,Gorky Park (1983),Crime|Drama|Thriller
6112,6990,105,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama
6113,6991,154,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure|Drama|Romance
6114,6992,1,Guarding Tess (1994),Comedy|Drama
6115,6993,103,Hannah and Her Sisters (1986),Comedy|Drama|Romance
6116,6994,149,"Hard Way, The (1991)",Action|Comedy
6117,6995,63,Hercules in New York (1970),Action|Comedy|Fantasy
6118,6996,198,Highlander II: The Quickening (1991),Action|Sci-Fi
6119,6997,166,Hoffa (1992),Crime|Drama
6120,6998,186,House of Cards (1993),Drama
6121,6999,47,Housesitter (1992),Comedy|Romance
6122,7000,94,Hudson Hawk (1991),Action|Adventure|Comedy
6123,7001,19,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller
6124,7002,35,Mindwalk (1990),Drama
6125,7003,131,Kafka (1991),Comedy|Drama|Mystery|Sci-Fi|Thriller
6126,7004,115,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
6127,7005,0,King Ralph (1991),Comedy
6128,7006,69,Knight Moves (1992),Mystery|Thriller
6129,7007,153,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller
6130,7008,188,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance
6131,7009,9,Lorenzo's Oil (1992),Drama
6132,7010,169,"Lover, The (Amant, L') (1992)",Drama|Romance
6133,7011,44,"Bullfighter, The (Matador) (1986)",Comedy|Crime|Drama
6134,7012,64,Mr. Destiny (1990),Comedy|Fantasy
6135,7013,155,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller
6136,7014,101,Nowhere to Run (1993),Action|Romance
6137,7015,69,Only the Lonely (1991),Comedy|Romance
6138,7016,125,Over the Top (1987),Action|Drama
6139,7017,16,Passenger 57 (1992),Action|Thriller
6140,7018,78,Presumed Innocent (1990),Crime|Drama|Thriller
6141,7019,160,Project X (1987),Comedy|Drama
6142,7020,158,Proof (1991),Comedy|Drama|Romance
6143,7021,120,Pure Luck (1991),Comedy|Crime
6144,7022,52,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
6145,7023,52,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance
6146,7024,144,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama
6147,7025,90,"Midnight Clear, A (1992)",Drama|War
6148,7026,125,Summer School (1987),Comedy
6149,7027,52,Silverado (1985),Action|Western
6150,7028,90,Quick Change (1990),Comedy|Crime
6151,7029,109,Rabid (1977),Horror|Thriller
6152,7030,52,Radio Flyer (1992),Drama
6153,7031,52,"Real McCoy, The (1993)",Action|Crime|Drama|Thriller
6154,7032,91,Revenge (1990),Drama|Romance|Thriller
6155,7033,35,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",Comedy|Romance
6156,7034,61,Show Me Love (Fucking Åmål) (1998),Drama|Romance
6157,7035,120,Streets of Fire (1984),Action|Romance
6158,7036,71,Teen Wolf (1985),Comedy|Fantasy
6159,7037,25,High Heels (Tacones lejanos) (1991),Comedy|Drama
6160,7038,167,Things You Can Tell Just by Looking at Her (2000),Drama|Romance
6161,7039,94,Thunderheart (1992),Crime|Mystery|Thriller
6162,7040,168,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller
6163,7041,50,Trapped in Paradise (1994),Comedy|Crime
6164,7042,60,Betty Blue (37°2 le matin) (1986),Drama|Romance
6165,7043,148,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama
6166,7044,35,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller
6167,7045,158,"Witches, The (1990)",Children|Fantasy
6168,7046,99,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller
6169,7047,65,Year of the Dragon (1985),Action|Crime|Drama
6170,7048,69,Nothing to Lose (1997),Action|Adventure|Comedy|Crime
6171,7049,50,Flying Down to Rio (1933),Comedy|Musical|Romance
6172,7050,148,Follow the Fleet (1936),Comedy|Musical|Romance
6173,7051,88,"What's New, Pussycat (1965)",Comedy
6174,7053,67,Roberta (1935),Comedy|Musical|Romance
6175,7054,54,Little Women (1949),Drama
6176,7055,155,Swing Time (1936),Comedy|Musical|Romance
6177,7056,96,"Public Enemy, The (1931)",Action|Crime|Drama
6178,7057,8,"Midsummer Night's Dream, A (1935)",Comedy|Fantasy|Romance
6179,7058,17,Life with Father (1947),Comedy
6180,7059,6,National Velvet (1944),Children|Drama
6181,7060,17,Jesus Christ Superstar (1973),Drama|Musical
6182,7061,23,Dark Victory (1939),Drama|Romance
6183,7062,31,Birdman of Alcatraz (1962),Drama
6184,7063,52,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama
6185,7064,79,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy
6186,7065,141,"Birth of a Nation, The (1915)",Drama|War
6187,7066,148,"Blue Kite, The (Lan feng zheng) (1993)",Drama
6188,7067,13,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance
6189,7068,47,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),Drama|Mystery|Romance
6190,7069,44,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama
6191,7070,184,Red River (1948),Action|Adventure|Western
6192,7071,17,"Woman Under the Influence, A (1974)",Drama
6193,7072,4,Stagecoach (1939),Action|Drama|Romance|Western
6194,7073,89,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery
6195,7074,70,"Navigator, The (1924)",Comedy
6196,7075,141,"Court Jester, The (1956)",Adventure|Comedy|Musical
6197,7076,120,Bullitt (1968),Action|Crime|Drama|Thriller
6198,7077,184,Way Down East (1920),Drama|Romance
6199,7078,112,Jezebel (1938),Drama
6200,7079,168,"Hunchback of Notre Dame, The (1939)",Drama
6201,7080,136,42nd Street (1933),Drama|Musical|Romance
6202,7081,115,I'm No Angel (1933),Comedy
6203,7082,33,That Touch of Mink (1962),Comedy|Romance
6204,7083,48,Sweet Dreams (1985),Drama
6205,7084,155,"Play It Again, Sam (1972)",Comedy|Romance
6206,7085,3,Send Me No Flowers (1964),Comedy|Romance
6207,7086,86,Pygmalion (1938),Comedy|Drama
6208,7087,61,"Passage to India, A (1984)",Adventure|Drama
6209,7088,65,Black Orpheus (Orfeu Negro) (1959),Drama|Romance
6210,7089,124,Amarcord (1973),Comedy|Drama
6211,7090,6,Hero (Ying xiong) (2002),Action|Adventure|Drama
6212,7091,28,Horse Feathers (1932),Comedy
6213,7092,44,Anna Karenina (1935),Drama|Romance
6214,7093,154,"Front Page, The (1974)",Comedy
6215,7094,71,Attraction (2000),Drama|Romance|Thriller
6216,7095,173,Looking for Mr. Goodbar (1977),Drama
6217,7096,180,Rivers and Tides (2001),Documentary
6218,7097,40,"Girl From Paris, A (hirondelle a fait le printemps, Une) (2001)",Comedy|Drama
6219,7099,189,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
6220,7101,194,Doc Hollywood (1991),Comedy|Romance
6221,7102,98,Dragnet (1987),Comedy|Crime|Drama
6222,7103,64,Madhouse (1990),Comedy
6223,7104,186,1941 (1979),Comedy|War
6224,7107,121,Foul Play (1978),Comedy|Thriller
6225,7108,121,Crime Story (Zhong an zu) (1993),Action|Crime|Drama
6226,7109,48,Beyond the Clouds (Al di là delle nuvole) (1996),Drama|Romance
6227,7111,9,Ryan's Daughter (1970),Drama|Romance
6228,7112,89,Accident (1967),Crime|Drama
6229,7114,48,"Collector, The (1965)",Drama|Horror|Thriller
6230,7115,163,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller
6231,7116,55,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller
6232,7117,22,Leprechaun (1993),Comedy|Horror
6233,7118,67,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War
6234,7119,38,Crazy People (1990),Comedy
6235,7121,152,Adam's Rib (1949),Comedy|Romance
6236,7122,19,King of Hearts (1966),Comedy|Drama|War
6237,7123,123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi
6238,7124,0,Grass (1999),Documentary
6239,7125,65,Spring Forward (1999),Drama
6240,7126,75,"Killing of a Chinese Bookie, The (1976)",Comedy|Crime|Drama|Film-Noir|Musical
6241,7127,2,Run (1991),Action|Drama|Thriller
6242,7128,177,Things to Come (1936),Sci-Fi
6243,7130,189,Darling (1965),Drama
6244,7131,100,"Summer Place, A (1959)",Drama
6245,7132,83,"Night at the Opera, A (1935)",Comedy|Musical|Romance
6246,7133,146,Metalstorm: The Destruction of Jared-Syn (1983),Action|Adventure|Sci-Fi
6247,7134,147,"Element of Crime, The (Forbrydelsens Element) (1984)",Drama|Thriller
6248,7135,112,Shoot the Piano Player (Tirez sur le pianiste) (1960),Crime|Drama|Romance|Thriller
6249,7136,113,Stolen Kisses (Baisers volés) (1968),Comedy|Drama|Romance
6250,7137,53,"Cooler, The (2003)",Comedy|Drama|Romance
6251,7139,176,In America (2002),Drama|Romance
6252,7141,120,My Flesh and Blood (2003),Documentary
6253,7142,65,Honey (2003),Drama|Romance
6254,7143,5,"Last Samurai, The (2003)",Action|Adventure|Drama|War
6255,7147,189,Big Fish (2003),Drama|Fantasy|Romance
6256,7148,65,Love Don't Cost a Thing (2003),Drama|Romance
6257,7149,17,Something's Gotta Give (2003),Comedy|Drama|Romance
6258,7150,126,Stuck on You (2003),Comedy
6259,7151,38,Girl with a Pearl Earring (2003),Drama|Romance
6260,7152,142,"Statement, The (2003)",Drama|Thriller
6261,7153,160,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
6262,7154,199,Mona Lisa Smile (2003),Drama|Romance
6263,7155,4,Calendar Girls (2003),Comedy
6264,7156,92,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
6265,7157,40,"Hebrew Hammer, The (2003)",Comedy
6266,7158,89,House of Sand and Fog (2003),Drama
6267,7160,50,Monster (2003),Crime|Drama
6268,7161,14,Cheaper by the Dozen (2003),Children|Comedy
6269,7162,113,Cold Mountain (2003),Drama|Romance|War
6270,7163,136,Paycheck (2003),Action|Sci-Fi|Thriller
6271,7164,48,Peter Pan (2003),Action|Adventure|Children|Fantasy
6272,7165,87,"Company, The (2003)",Drama|Musical
6273,7167,40,Japanese Story (2003),Drama
6274,7168,24,Secret Things (Choses secrètes) (2002),Drama
6275,7169,86,Chasing Liberty (2004),Comedy|Romance
6276,7170,133,My Baby's Daddy (2004),Comedy
6277,7171,75,Aileen: Life and Death of a Serial Killer (2003),Documentary
6278,7172,47,Distant (Uzak) (2002),Drama
6279,7173,65,Along Came Polly (2004),Comedy|Romance
6280,7174,158,Teacher's Pet (2004),Animation|Children
6281,7175,175,Torque (2004),Action|Crime
6282,7176,136,Crimson Gold (Talaye sorgh) (2003),Drama
6283,7177,73,Osama (2003),Drama
6284,7178,20,"Great Gatsby, The (1974)",Drama
6285,7179,3,Wuthering Heights (1992),Drama|Romance
6286,7181,75,Ship of Fools (1965),Drama
6287,7183,75,There's a Girl in My Soup (1970),Comedy
6288,7184,85,This Property is Condemned (1966),Drama|Romance
6289,7185,35,Real Men (1987),Comedy|Sci-Fi
6290,7186,87,Once Upon a Crime... (1992),Comedy|Mystery
6291,7189,175,"Car 54, Where Are You? (1994)",Comedy
6292,7190,87,Jane Eyre (1970),Drama
6293,7191,115,Blame It on the Bellboy (1992),Comedy
6294,7192,63,Only the Strong (1993),Action
6295,7193,71,"Adventures of Ford Fairlane, The (1990)",Action|Comedy
6296,7194,179,Bonjour tristesse (1958),Drama
6297,7195,25,"Enforcer, The (1951)",Crime|Drama|Film-Noir
6298,7197,93,Ransom (a.k.a. The Terrorists) (1975),Crime|Thriller
6299,7198,175,The Pick-up Artist (1987),Comedy|Crime|Drama|Romance
6300,7199,78,Melvin Goes to Dinner (2003),Comedy|Drama
6301,7201,101,Crime Spree (2003),Comedy|Crime
6302,7202,163,Beyond Re-Animator (2003),Horror
6303,7203,94,Final Cut (1998),Drama
6304,7204,131,Hells Angels on Wheels (1967),Drama
6305,7205,198,"Wind and the Lion, The (1975)",Adventure
6306,7206,149,Mon Oncle (My Uncle) (1958),Comedy
6307,7207,149,Where the Boys Are (1960),Comedy
6308,7208,167,Dr. Jekyll and Mr. Hyde (1941),Drama|Horror
6309,7209,107,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",Comedy
6310,7210,163,My Darling Clementine (1946),Western
6311,7211,131,People Will Talk (1951),Comedy|Romance
6312,7212,101,I Was a Male War Bride (1949),Comedy|Romance
6313,7215,167,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War
6314,7216,70,High Sierra (1941),Crime|Drama|Film-Noir|Thriller
6315,7217,149,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller
6316,7218,12,"Ox-Bow Incident, The (1943)",Drama|Western
6317,7219,7,They Drive by Night (1940),Drama
6318,7220,131,Micki + Maude (1984),Comedy
6319,7221,149,Platinum Blonde (1931),Comedy|Romance
6320,7222,70,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama
6321,7223,176,D.O.A. (1950),Drama|Film-Noir|Mystery
6322,7224,99,"Boy with Green Hair, The (1948)",Children|Drama
6323,7225,169,Pumping Iron (1977),Documentary
6324,7226,169,No Good Deed (a.k.a. The House on Turk Street) (2002),Crime|Drama|Thriller
6325,7227,131,"Trouble with Angels, The (1966)",Comedy
6326,7228,198,Cool World (1992),Animation|Comedy|Fantasy
6327,7229,149,Money for Nothing (1993),Comedy|Crime
6328,7230,176,"Silencers, The (1966)",Action|Comedy
6329,7232,11,Heat and Dust (1983),Drama
6330,7234,34,"Strada, La (1954)",Drama
6331,7235,175,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller
6332,7236,101,"Boy and His Dog, A (1975)",Sci-Fi
6333,7237,114,"Last Tycoon, The (1976)",Drama|Romance
6334,7238,149,Ashes and Diamonds (Popiól i diament) (1958),Drama|War
6335,7239,103,Marooned (1969),Drama|Sci-Fi
6336,7241,14,Kanal (1957),Drama|War
6337,7243,101,Intolerance: Love's Struggle Throughout the Ages (1916),Drama
6338,7244,91,"Beast of Yucca Flats, The (1961)",Horror|Sci-Fi
6339,7247,91,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical
6340,7249,43,Plaza Suite (1971),Comedy
6341,7250,16,"Out of Towners, The (1970)",Comedy
6342,7251,83,Where the Day Takes You (1992),Drama
6343,7252,144,"Three Stooges in Orbit, The (1962)",Comedy|Sci-Fi
6344,7253,85,It (1927),Comedy|Romance
6345,7254,149,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
6346,7255,90,Win a Date with Tad Hamilton! (2004),Comedy|Romance
6347,7256,83,Touching the Void (2003),Adventure|Documentary
6348,7257,14,"Big Bounce, The (2004)",Comedy|Crime|Thriller
6349,7258,163,"Perfect Score, The (2004)",Comedy|Crime
6350,7259,94,You Got Served (2004),Drama|Musical
6351,7260,175,Latter Days (2003),Comedy|Drama|Romance
6352,7261,70,Barbershop 2: Back in Business (2004),Comedy
6353,7262,198,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime
6354,7263,125,Miracle (2004),Drama
6355,7265,0,"Dreamers, The (2003)",Drama
6356,7266,144,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi
6357,7270,125,Sleep with Me (1994),Comedy|Drama|Romance
6358,7272,16,Super Fly (Superfly) (1972),Action|Crime|Drama
6359,7275,169,Uptown Saturday Night (1974),Comedy
6360,7280,139,Blacula (1972),Horror
6361,7281,144,"Scream, Blacula, Scream! (1973)",Horror
6362,7283,113,Swing Shift (1984),Drama
6363,7284,169,Trespass (1992),Action|Crime|Thriller
6364,7285,32,Thirteen (2003),Drama
6365,7286,136,Simple Men (1992),Comedy|Drama
6366,7287,94,"Sailor Who Fell from Grace with the Sea, The (1976)",Drama
6367,7288,128,Foolish Wives (1922),Drama
6368,7289,34,"Silent Night, Bloody Night (1973)",Horror
6369,7292,9,Best Defense (1984),Comedy|War
6370,7293,198,50 First Dates (2004),Comedy|Romance
6371,7294,169,Welcome to Mooseport (2004),Comedy
6372,7297,119,Kitchen Stories (Salmer fra kjøkkenet) (2003),Comedy|Drama
6373,7299,198,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama
