,movieid,Cluster,title,genres,avg_rating,rating_counts
10207,76709,125,Spider-Man: The Ultimate Villain Showdown (2002),Animation,3.0853658536585367,41
10208,76738,174,Steam of Life (Miesten vuoro) (2010),Documentary,3.787878787878788,165
10209,76753,147,"Final, The (2010)",Drama|Horror|Thriller,2.915254237288136,59
10210,76763,0,"Runaways, The (2010)",Drama|Musical,3.3101736972704714,403
10211,76772,98,Carne (1991),Drama|Thriller,3.6320754716981134,53
10212,76860,101,Razorback (1984),Horror|Thriller,3.08,50
10213,76866,174,Until the Light Takes Us (2008),Documentary,3.4098360655737703,61
10214,77154,87,Waking Sleeping Beauty (2009),Animation|Documentary,3.4939024390243905,82
10215,77177,53,Wild China (2008),Documentary,3.794117647058824,102
10216,77191,1,Death at a Funeral (2010),Comedy,2.974006116207951,327
10217,77201,179,Valhalla Rising (2009),Action|Drama|War,3.126126126126126,555
10218,77206,46,Diary of a Wimpy Kid (2010),Children|Comedy,3.008680555555556,288
10219,77233,62,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary,3.7857142857142856,98
10220,77240,160,I Am Love (Io sono l'amore) (2009),Drama|Romance,3.460093896713615,213
10221,77264,105,Ballet Shoes (2007),Children|Drama,3.263888888888889,72
10222,77266,106,Disgrace (2008),Drama,3.456896551724138,58
10223,77293,96,"Silent Partner, The (1978)",Crime|Drama|Thriller,3.6527777777777777,72
10224,77307,182,Dogtooth (Kynodontas) (2009),Drama,3.732276119402985,1072
10225,77316,78,City of Life and Death (Nanjing! Nanjing!) (2009),Drama|War,3.727848101265823,79
10226,77328,171,Red Riding: 1974 (2009),Crime|Drama|Mystery|Thriller,3.4381443298969074,194
10227,77330,171,Red Riding: 1980 (2009),Crime|Drama|Mystery,3.473856209150327,153
10228,77353,160,Achilles and the Tortoise (Akiresu to kame) (2008),Comedy,3.6222222222222222,45
10229,77359,171,Red Riding: 1983 (2009),Crime|Drama|Mystery,3.455223880597015,134
10230,77364,71,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,3.159388646288209,687
10231,77414,172,"Last Song, The (2010)",Drama|Romance,3.41340206185567,485
10232,77421,169,Cyrus (2010),Comedy|Drama|Romance,3.175213675213675,351
10233,77427,69,"Human Centipede, The (First Sequence) (2009)",Horror,2.1600790513833994,759
10234,77455,62,Exit Through the Gift Shop (2010),Comedy|Documentary,3.889392413561598,2979
10235,77540,88,Solomon Kane (2009),Action|Adventure|Fantasy|Horror,3.037243947858473,537
10236,77561,198,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,3.4804171988080035,11745
10237,77596,32,Lebanon (2009),Drama|War,3.3366336633663365,101
10238,77629,174,Reindeerspotting - Pako joulumaasta (2010),Documentary,3.561224489795918,147
10239,77665,9,Marmaduke (2010),Comedy,2.2988505747126435,87
10240,77667,134,MacGruber (2010),Action|Comedy,2.7095343680709534,451
10241,77672,68,Ca$h (2010),Crime|Thriller,3.0319148936170213,47
10242,77709,157,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama,3.2905405405405403,74
10243,77731,94,Vengeance (Fuk sau) (2009),Action|Crime|Thriller,3.391025641025641,78
10244,77788,42,"Good Heart, The (2009)",Drama,3.5416666666666665,48
10245,77795,34,Cargo (2009),Sci-Fi,3.3115942028985508,345
10246,77798,147,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,2.538006756756757,592
10247,77800,14,Four Lions (2010),Comedy|Drama,3.719260533104041,1163
10248,77810,85,Diary of a Nymphomaniac (Diario de una Ninfómana) (2008),Drama,3.04,50
10249,77820,197,Furry Vengeance (2010),Children|Comedy,1.957317073170732,82
10250,77833,170,Armadillo (2010),Documentary|Drama,3.6215277777777777,144
10251,77837,181,You Don't Know Jack (2010),Drama,3.6384615384615375,325
10252,77841,1,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy,2.9,50
10253,77843,45,"Disappearance of Alice Creed, The (2009)",Thriller,3.316532258064516,248
10254,77846,96,12 Angry Men (1997),Crime|Drama,3.967061923583663,759
10255,77854,174,"Work of Director Michel Gondry, The (2003)",Comedy|Documentary,3.968599033816425,207
10256,77866,189,Robin Hood (2010),Action|Adventure|Drama|Romance|War,3.1578501904358864,2363
10257,77893,177,Merantau (2009),Action|Drama,3.380952380952381,42
10258,78003,94,"Dirty Carnival, A (Biyeolhan geori) (2006)",Action|Crime|Thriller,3.711864406779661,59
10259,78032,147,Dread (2009),Horror,2.6739130434782608,69
10260,78034,42,Cemetery Junction (2010),Comedy|Drama|Romance,3.4436274509803924,204
10261,78039,30,Blue Valentine (2010),Drama|Romance,3.6832788671023966,1836
10262,78041,66,Killers (2010),Action|Comedy,2.940677966101695,708
10263,78081,1,Delusions of Grandeur (La folie des grandeurs) (1971),Comedy,3.522222222222222,45
10264,78088,186,Buried (2010),Mystery|Thriller,3.365333333333333,1125
10265,78105,123,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX,3.119301648884578,3093
10266,78116,30,Please Give (2010),Comedy|Drama,3.366863905325444,169
10267,78122,117,Peter & the Wolf (2006),Animation|Musical,3.573529411764706,68
10268,78128,177,True Legend (Su Qi-Er) (2010),Action|Drama,3.2818181818181817,55
10269,78174,107,Sex and the City 2 (2010),Comedy|Drama|Romance,2.3392857142857144,700
10270,78207,160,Brief Interviews with Hideous Men (2009),Comedy|Drama,2.639344262295082,61
10271,78209,134,Get Him to the Greek (2010),Comedy,3.1641592920353983,2260
10272,78218,6,Unthinkable (2010),Drama|Thriller,3.4888392857142856,672
10273,78245,26,Romeo and Juliet (1936),Drama|Romance,3.1707317073170733,41
10274,78247,134,"Drawn Together Movie: The Movie!, The (2010)",Animation|Comedy,2.869565217391304,46
10275,78264,75,"Back-up Plan, The (2010)",Comedy|Romance,2.895121951219512,410
10276,78266,91,Splice (2009),Horror|Sci-Fi|Thriller,2.8429584599797364,987
10277,78313,29,Adulthood (2008),Drama,3.2264150943396226,53
10278,78316,172,Letters to Juliet (2010),Drama|Romance,3.449905482041588,1058
10279,78332,169,"Beautiful Person, The (La belle personne) (2008)",Drama|Romance,3.72,50
10280,78335,56,"Mermaid, The (Rusalka) (2007)",Comedy|Drama|Fantasy,3.4716981132075477,53
10281,78344,155,"Song of Sparrows, The (Avaze gonjeshk-ha) (2008)",Drama,3.803921568627451,51
10282,78349,83,Exam (2009),Mystery|Thriller,3.5936599423631126,1388
10283,78467,71,Jonah Hex (2010),Action|Drama|Thriller|Western,2.31021897810219,411
10284,78469,22,"A-Team, The (2010)",Action|Comedy|Thriller,3.202719797596458,3162
10285,78499,109,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,3.857756827949536,14426
10286,78517,129,Joan Rivers: A Piece of Work (2010),Documentary,3.203448275862069,145
10287,78574,196,Winter's Bone (2010),Drama|Thriller,3.672884440400364,2198
10288,78626,112,Barking Dogs Never Bite (Flandersui gae) (2000),Comedy|Horror,3.1511627906976742,43
10289,78633,190,Casino Jack and the United States of Money (2010),Documentary,3.593220338983051,59
10290,78637,109,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,3.00656455142232,2285
10291,78679,98,"Killer Inside Me, The (2010)",Crime|Drama|Thriller|Western,3.07088122605364,261
10292,78703,172,TiMER (2009),Comedy|Drama|Fantasy|Romance,3.458928571428572,280
10293,78729,183,24: Redemption (2008),Action|Adventure|Crime|Drama|Thriller,3.456766917293233,266
10294,78746,174,Best Worst Movie (2009),Documentary,3.4473684210526314,133
10295,78759,0,"Special Relationship, The (2010)",Drama,3.4,85
10296,78772,173,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,2.3773188659432973,2857
10297,78774,30,Solitary Man (2009),Comedy|Drama,3.0342857142857143,175
10298,78836,97,Enter the Void (2009),Drama,3.7413793103448274,957
10299,78893,88,"Last Airbender, The (2010)",Action|Adventure|Fantasy,2.006277695716396,1354
10300,78967,110,"Island of Dr. Moreau, The (1977)",Adventure|Fantasy|Horror|Romance|Sci-Fi|Thriller,2.875,68
10301,79006,165,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary,3.4671532846715327,137
10302,79029,174,Kurt Cobain About a Son (2006),Documentary|Musical,3.57,50
10303,79057,91,Predators (2010),Action|Sci-Fi|Thriller,3.123819517313746,1906
10304,79073,165,When You're Strange (2009),Documentary,3.7446236559139785,186
10305,79091,197,Despicable Me (2010),Animation|Children|Comedy|Crime,3.698022364878857,9658
10306,79132,127,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,4.155508420105412,38895
10307,79134,122,Grown Ups (2010),Comedy,2.707244655581948,1684
10308,79139,88,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,3.197527872031023,2063
10309,79185,66,Knight and Day (2010),Action|Comedy|Romance,3.253167321974661,2289
10310,79224,177,"Karate Kid, The (2010)",Action|Children|Drama,3.014821029082774,1788
10311,79226,107,"Good Guy, The (2009)",Comedy|Romance,3.145833333333333,72
10312,79230,196,"Yellow Handkerchief, The (2008)",Drama|Romance,3.4029850746268657,67
10313,79242,79,"Kids Are All Right, The (2010)",Comedy|Drama,3.5075508864084046,1523
10314,79251,98,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller,2.716494845360825,485
10315,79259,111,Cherrybomb (2009),Drama|Thriller,2.857142857142857,42
10316,79287,56,"Wizard of Oz, The (1925)",Adventure|Children|Comedy|Fantasy,3.3732394366197185,71
10317,79293,166,Salt (2010),Action|Thriller,3.246041266794626,4168
10318,79299,151,"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery,3.81,50
10319,79318,62,Winnebago Man (2009),Comedy|Documentary,3.54066985645933,209
10320,79333,90,Watch Out for the Automobile (Beregis avtomobilya) (1966),Comedy|Crime|Romance,3.948275862068965,87
10321,79357,132,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi,3.8926312460468058,3162
10322,79428,122,Dinner for Schmucks (2010),Comedy,2.8598425196850394,1270
10323,79463,192,Nanny McPhee Returns (a.k.a. Nanny McPhee and the Big Bang) (2010),Children|Comedy|Fantasy,3.012953367875648,193
10324,79533,80,"Bugs Bunny / Road Runner Movie, The (a.k.a. The Great American Chase) (1979)",Animation|Children|Comedy,3.429245283018868,106
10325,79541,26,Little Nicholas (Le petit Nicolas) (2009),Comedy|Drama,3.7289719626168223,107
10326,79553,177,Ip Man 2 (2010),Action,3.776674937965261,1209
10327,79572,46,Ramona and Beezus (2010),Children|Comedy,3.18018018018018,111
10328,79588,97,Charlie St. Cloud (2010),Drama|Fantasy|Romance,3.501326259946949,377
10329,79590,75,"Rebound, The (2009)",Comedy|Romance,3.3445945945945947,222
10330,79592,134,"Other Guys, The (2010)",Action|Comedy,3.417087117389842,2973
10331,79599,66,Operation Endgame (2010),Action|Comedy|Drama,2.524390243902439,82
10332,79684,42,Paper Man (2009),Comedy|Drama,3.4375,184
10333,79695,177,"Expendables, The (2010)",Action|Adventure|Thriller,2.972191930207197,3668
10334,79702,71,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,3.763371410270097,9367
10335,79720,106,Animal Kingdom (2010),Crime|Drama,3.684357541899441,716
10336,79760,165,Facing Ali (2009),Documentary,3.635802469135802,81
10337,79769,45,Raajneeti (2010),Crime|Drama|Romance,3.6458333333333335,48
10338,79796,124,Centurion (2010),Action|Adventure|Drama|Thriller|War,3.1166044776119404,536
10339,79798,79,I Killed My Mother (J'ai tué ma mère) (2009),Drama,3.863636363636364,231
10340,79800,196,Life During Wartime (2009),Comedy|Drama,3.1842105263157894,95
10341,79824,53,Babies (Bébé(s)) (2010),Documentary,3.5032894736842106,152
10342,79860,10,"Experiment, The (2010)",Drama|Thriller,3.284644194756554,267
10343,79863,5,Black Water (2007),Adventure|Drama|Horror|Thriller,3.1824324324324325,74
10344,79868,63,Heartless (2009),Fantasy|Horror|Mystery|Thriller,2.878571428571429,70
10345,79874,133,Underworld (1927),Crime|Drama|Film-Noir,3.344444444444445,45
10346,79879,135,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,2.452998379254457,617
10347,79895,52,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery,3.124113475177305,141
10348,79897,43,Get Low (2009),Comedy|Drama|Mystery,3.435064935064935,308
10349,79910,111,According to Greta (2009),Drama|Romance,3.1639344262295084,61
10350,79927,133,Terribly Happy (Frygtelig lykkelig) (2008),Crime|Drama|Film-Noir|Thriller,3.205357142857143,56
10351,79929,195,"Eclipse, The (2009)",Drama|Horror|Thriller,3.2666666666666666,45
10352,79946,180,"Joneses, The (2009)",Comedy|Drama,3.295774647887324,284
10353,79987,193,Gainsbourg (Vie Héroïque) (2010),Drama|Musical|Romance,3.46,100
10354,80026,52,Tekken (2010),Action|Sci-Fi,2.4049079754601226,163
10355,80083,157,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi,3.111842105263158,76
10356,80094,24,"Last Exorcism, The (2010)",Horror|Thriller,3.041208791208791,364
10357,80126,183,"American, The (2010)",Drama|Thriller,3.207715133531157,1011
10358,80162,144,"Horde, The (La Horde) (2009)",Action|Horror|Thriller,3.006172839506173,81
10359,80166,75,"Switch, The (2010)",Comedy|Romance,3.1102320675105486,948
10360,80181,117,Elephants Dream (2006),Animation|Fantasy|Sci-Fi,3.036363636363636,55
10361,80185,53,GasLand (2010),Documentary,3.731117824773414,331
10362,80191,179,Fear and Desire (1953),Drama|War,2.5197368421052637,76
10363,80219,67,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,3.256925996204933,2635
10364,80222,152,Step Up 3D (2010),Drama|Romance,3.2808823529411764,340
10365,80241,107,Going the Distance (2010),Comedy|Romance,3.145533141210375,347
10366,80281,14,Bill Bailey: Tinselworm (2008),Comedy|Documentary,3.5851063829787235,47
10367,80350,93,Vampires Suck (2010),Comedy,1.829512893982808,349
10368,80361,39,$5 a Day (2008),Comedy|Drama,2.9642857142857144,42
10369,80363,76,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,3.053435114503817,1703
10370,80398,94,22 Bullets (L'immortel) (2010),Action|Crime|Thriller,3.2725631768953067,277
10371,80463,13,"Social Network, The (2010)",Drama,3.75406156477127,14034
10372,80489,119,"Town, The (2010)",Crime|Drama|Thriller,3.7439258312020463,4692
10373,80549,191,Easy A (2010),Comedy|Romance,3.6287029288702928,5975
10374,80551,75,Eat Pray Love (2010),Drama|Romance,2.9258028792912514,903
10375,80553,12,Howl (2010),Drama,3.39375,160
10376,80572,145,I'm Still Here (2010),Comedy|Drama,2.8488372093023258,172
10377,80584,38,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance,3.4166666666666665,66
10378,80586,3,Flipped (2010),Comedy|Drama|Romance,3.8440766550522647,574
10379,80588,187,IMAX: Hubble 3D (2010),Documentary|IMAX,3.735294117647059,51
10380,80590,118,Wall Street: Money Never Sleeps (2010),Drama,3.0602836879432624,846
10381,80615,109,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,3.219348659003832,1044
10382,80617,9,Cats & Dogs: The Revenge of Kitty Galore (2010),Action|Children|Comedy,2.0357142857142856,140
10383,80648,67,Lone Wolf and Cub: Baby Cart in the Land of Demons (Kozure Ôkami: Meifumadô) (1973),Action|Drama|Thriller,3.5491803278688523,61
10384,80693,121,It's Kind of a Funny Story (2010),Comedy|Drama,3.6449004975124377,1608
10385,80727,167,Middle Men (2009),Comedy|Crime|Drama,3.3777777777777778,135
10386,80729,148,(Untitled) (2009),Comedy|Drama,3.418181818181818,55
10387,80748,130,Alice in Wonderland (1933),Adventure|Children|Fantasy,3.5294117647058822,102
10388,80775,99,Tamara Drewe (2010),Comedy|Drama|Romance,3.0254777070063694,157
10389,80820,75,My Girlfriend's Boyfriend (2010),Comedy|Romance,3.2195121951219514,41
10390,80831,93,Let Me In (2010),Drama|Horror|Mystery,3.580500894454383,1118
10391,80834,176,Sintel (2010),Animation|Fantasy,3.616071428571429,56
10392,80839,104,Secretariat (2010),Adventure|Drama,3.701941747572816,515
10393,80844,195,Lake Mungo (2008),Drama|Mystery|Thriller,3.2828947368421053,152
10394,80846,63,Devil (2010),Horror|Mystery|Thriller,2.980185497470489,1186
10395,80858,191,You Again (2010),Comedy,2.9916666666666667,300
10396,80860,75,Life as We Know It (2010),Comedy|Romance,3.566270566727605,1094
10397,80862,165,Catfish (2010),Documentary|Mystery,3.4408695652173917,575
10398,80864,30,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,3.1082474226804124,388
10399,80880,10,Stone (2010),Drama|Thriller,2.6644444444444444,225
10400,80906,190,Inside Job (2010),Documentary,3.988,2250
10401,80917,86,Monsters (2010),Drama|Sci-Fi,3.303921568627451,918
10402,80928,14,David Cross: Bigger & Blackerer (2010),Comedy|Documentary,3.450757575757576,132
10403,80939,15,Conviction (2010),Drama,3.524229074889868,227
10404,80969,141,Never Let Me Go (2010),Drama|Romance|Sci-Fi,3.656614785992218,1542
10405,81018,117,"Illusionist, The (L'illusionniste) (2010)",Animation,3.678938356164384,584
10406,81020,42,"Hedgehog, The (Le hérisson) (2009)",Comedy|Drama,3.711267605633803,71
10407,81083,12,Kaboom (2010),Comedy|Sci-Fi,3.1184210526315788,114
10408,81132,133,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,2.978520286396181,419
10409,81140,24,6 Souls (Shelter) (2010),Horror|Mystery|Thriller,3.074324324324324,148
10410,81156,134,Jackass 3D (2010),Action|Comedy|Documentary,3.16078184110971,793
10411,81158,170,Restrepo (2010),Documentary|War,3.745647969052224,517
10412,81164,23,"Hole, The (2009)",Horror|Thriller,2.781954887218045,133
10413,81180,93,30 Days of Night: Dark Days (2010),Horror|Thriller,2.577702702702702,148
10414,81182,136,No Mercy (Yongseoneun Eupda) (2010),Thriller,3.7857142857142856,42
10415,81191,87,Waiting for 'Superman' (2010),Documentary,3.661144578313253,332
10416,81229,66,Red (2010),Action|Comedy,3.607571649883811,5164
10417,81257,27,In a Better World (Hævnen) (2010),Drama,3.779552715654952,313
10418,81270,147,My Soul to Take (2010),Horror|Thriller,2.310526315789473,95
10419,81364,7,"Box, The (2007)",Crime|Thriller,2.522222222222222,45
10420,81383,75,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance,3.3947368421052637,190
10421,81385,155,Of Gods and Men (Des hommes et des dieux) (2010),Drama,3.4545454545454546,154
10422,81403,1,"Gendarme Gets Married, The (Le gendarme se marie) (1968)",Comedy,3.4833333333333334,60
10423,81417,195,Paranormal Activity 2 (2010),Horror|IMAX,2.8469055374592838,921
10424,81456,12,Heartbeats (Les amours imaginaires) (2010),Drama|Romance,3.681451612903226,248
10425,81495,168,"Countess, The (2009)",Drama|Thriller,3.104651162790698,43
10426,81512,97,Hereafter (2010),Drama|Fantasy,3.0859232175502744,547
10427,81516,63,Black Death (2010),Adventure|Drama|Horror|Mystery,3.0605095541401277,314
10428,81520,10,Undisputed III: Redemption (2010),Action|Crime|Drama,3.4574468085106385,94
10429,81535,147,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,2.7259552042160737,759
